<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
TLT.US,5,20251107,210500,89.55,89.61,89.55,89.57,1353119,0
TLT.US,5,20251107,211000,89.57,89.6,89.565,89.59,270614,0
TLT.US,5,20251107,211500,89.59,89.605,89.575,89.59,171302,0
TLT.US,5,20251107,212000,89.59,89.6,89.5845,89.5955,95649,0
TLT.US,5,20251107,212500,89.6,89.61,89.57,89.58,203590,0
TLT.US,5,20251107,213000,89.585,89.585,89.55,89.575,184168,0
TLT.US,5,20251107,213500,89.575,89.5999,89.565,89.5845,103705,0
TLT.US,5,20251107,214000,89.585,89.61,89.58,89.6,304276,0
TLT.US,5,20251107,214500,89.5914,89.6,89.58,89.5807,98257,0
TLT.US,5,20251107,215000,89.58,89.6,89.5697,89.58,359859,0
TLT.US,5,20251107,215500,89.585,89.59,89.56,89.57,1907862,0
TLT.US,5,20251110,153000,89.49,89.51,89.45,89.505,553640,0
TLT.US,5,20251110,153500,89.505,89.67,89.505,89.64,412971,0
TLT.US,5,20251110,154000,89.64,89.6658,89.6,89.62,338563,0
TLT.US,5,20251110,154500,89.61,89.61,89.525,89.535,511629,0
TLT.US,5,20251110,155000,89.535,89.55,89.4936,89.5,423039,0
TLT.US,5,20251110,155500,89.505,89.57,89.49,89.56584,419115,0
TLT.US,5,20251110,160000,89.57,89.57,89.515,89.53,371007,0
TLT.US,5,20251110,160500,89.54,89.54,89.5,89.515,268465,0
TLT.US,5,20251110,161000,89.515,89.54,89.495,89.525,298699,0
TLT.US,5,20251110,161500,89.525,89.59,89.515,89.525,283519,0
TLT.US,5,20251110,162000,89.52,89.525,89.48,89.5,182588,0
TLT.US,5,20251110,162500,89.5,89.555,89.495,89.525,241881,0
TLT.US,5,20251110,163000,89.53,89.53,89.485,89.495,216197,0
TLT.US,5,20251110,163500,89.4901,89.495,89.415,89.44,505113,0
TLT.US,5,20251110,164000,89.435,89.47,89.42,89.47,307076,0
TLT.US,5,20251110,164500,89.47,89.4899,89.4421,89.45,189617,0
TLT.US,5,20251110,165000,89.46,89.54,89.4599,89.5058,94910,0
TLT.US,5,20251110,165500,89.51,89.52,89.48,89.49,198430,0
TLT.US,5,20251110,170000,89.49,89.5055,89.41,89.435,439628,0
TLT.US,5,20251110,170500,89.44,89.455,89.3999,89.4181,203813,0
TLT.US,5,20251110,171000,89.41,89.455,89.395,89.455,209996,0
TLT.US,5,20251110,171500,89.455,89.48,89.44,89.475,136093,0
TLT.US,5,20251110,172000,89.4799,89.51,89.47,89.5,276404,0
TLT.US,5,20251110,172500,89.5,89.52,89.4837,89.49,234970,0
TLT.US,5,20251110,173000,89.4958,89.4958,89.385,89.41,265594,0
TLT.US,5,20251110,173500,89.42,89.44,89.4101,89.4241,118328,0
TLT.US,5,20251110,174000,89.4201,89.445,89.405,89.4193,135014,0
TLT.US,5,20251110,174500,89.42,89.43,89.41,89.41,260016,0
TLT.US,5,20251110,175000,89.4199,89.44,89.41,89.42,74725,0
TLT.US,5,20251110,175500,89.421,89.43,89.41,89.41,114384,0
TLT.US,5,20251110,180000,89.4121,89.425,89.405,89.42,109279,0
TLT.US,5,20251110,180500,89.4152,89.43,89.4,89.415,69046,0
TLT.US,5,20251110,181000,89.415,89.47,89.415,89.465,195855,0
TLT.US,5,20251110,181500,89.46,89.4699,89.44,89.445,137980,0
TLT.US,5,20251110,182000,89.44,89.4658,89.43,89.4601,84991,0
TLT.US,5,20251110,182500,89.46,89.4665,89.4244,89.44,119829,0
TLT.US,5,20251110,183000,89.435,89.45,89.435,89.445,128240,0
TLT.US,5,20251110,183500,89.45,89.45,89.435,89.445,92532,0
TLT.US,5,20251110,184000,89.445,89.4499,89.405,89.415,128955,0
TLT.US,5,20251110,184500,89.42,89.44,89.4024,89.435,159316,0
TLT.US,5,20251110,185000,89.44,89.48,89.4399,89.455,143663,0
TLT.US,5,20251110,185500,89.45,89.46,89.425,89.45,228259,0
TLT.US,5,20251110,190000,89.44,89.52,89.435,89.5,381292,0
TLT.US,5,20251110,190500,89.5,89.52,89.5,89.505,50330,0
TLT.US,5,20251110,191000,89.505,89.53,89.5049,89.5154,88328,0
TLT.US,5,20251110,191500,89.515,89.57,89.5137,89.55,246314,0
TLT.US,5,20251110,192000,89.55,89.55,89.53,89.535,114904,0
TLT.US,5,20251110,192500,89.5335,89.54,89.5,89.52,455450,0
TLT.US,5,20251110,193000,89.51,89.54,89.51,89.51,77329,0
TLT.US,5,20251110,193500,89.5198,89.52,89.5,89.52,105974,0
TLT.US,5,20251110,194000,89.52,89.53,89.51,89.525,92607,0
TLT.US,5,20251110,194500,89.525,89.53,89.501,89.5201,79963,0
TLT.US,5,20251110,195000,89.53,89.53,89.485,89.49,57524,0
TLT.US,5,20251110,195500,89.49,89.5,89.4855,89.5,52145,0
TLT.US,5,20251110,200000,89.495,89.505,89.475,89.495,137163,0
TLT.US,5,20251110,200500,89.495,89.5,89.46,89.475,152194,0
TLT.US,5,20251110,201000,89.475,89.5065,89.475,89.495,67267,0
TLT.US,5,20251110,201500,89.5,89.52,89.4945,89.52,26065,0
TLT.US,5,20251110,202000,89.52,89.56,89.5101,89.54,195364,0
TLT.US,5,20251110,202500,89.55,89.57,89.54,89.5454,97176,0
TLT.US,5,20251110,203000,89.54,89.55,89.5335,89.545,78977,0
TLT.US,5,20251110,203500,89.54,89.55,89.53,89.535,95597,0
TLT.US,5,20251110,204000,89.5373,89.57,89.535,89.565,199381,0
TLT.US,5,20251110,204500,89.565,89.5658,89.5201,89.54,176283,0
TLT.US,5,20251110,205000,89.54,89.545,89.51,89.515,178001,0
TLT.US,5,20251110,205500,89.515,89.54,89.51,89.52,207507,0
TLT.US,5,20251110,210000,89.525,89.525,89.435,89.485,371465,0
TLT.US,5,20251110,210500,89.48,89.52,89.48,89.52,115321,0
TLT.US,5,20251110,211000,89.5121,89.5257,89.505,89.5192,153158,0
TLT.US,5,20251110,211500,89.515,89.5353,89.4607,89.485,1408488,0
TLT.US,5,20251110,212000,89.485,89.485,89.445,89.46,144266,0
TLT.US,5,20251110,212500,89.46,89.4699,89.45,89.46,76160,0
TLT.US,5,20251110,213000,89.46,89.47,89.45,89.465,161093,0
TLT.US,5,20251110,213500,89.46,89.49,89.45,89.485,198403,0
TLT.US,5,20251110,214000,89.48,89.5,89.47,89.485,209529,0
TLT.US,5,20251110,214500,89.48,89.495,89.48,89.4858,334585,0
TLT.US,5,20251110,215000,89.485,89.495,89.4739,89.485,279988,0
